"","Cell.ID","Value","Std.Error","p.value"
"33614","104530",9.11720106889489e-05,0.000254576235054425,0.722037951339876
"33615","104531",0.000131134993131173,0.00012486877385559,0.299639639193935
"33616","104532",5.19223500558429e-05,0.000106474698545826,0.628333938502605
"33617","104533",0.000267142573295014,5.90915053941104e-05,4.96194698501232e-05
"33618","104534",0.000421097621383584,0.000134432370313445,0.00315517973007267
"33619","104535",0.000664264595951159,0.000176511602035211,0.000514230172023144
"33620","104536",0.000568783929337331,0.000187576812314666,0.00414811899243466
"33621","104537",0.000444380367261583,0.000171081812781497,0.0128933804498889
"33622","104538",0.000415711564379693,0.000129998539955623,0.00263275928393392
"33623","104539",0.000461916703536886,9.66757300427608e-05,2.1816187150062e-05
"33624","104540",0.00044990195745656,0.000125641066231971,0.000881795947783084
"33625","104541",0.00064435592833554,0.000174931098901642,0.000651914467907834
"33626","104542",0.00149347419124123,0.000400949249599192,0.000576635091816317
"33627","104543",0.00213888772799722,0.0005401448730943,0.00028433273539288
"33628","104544",0.00290291171943046,0.000758895476907603,0.000427233388404584
"33629","104545",0.00207874770678069,0.000820216747966284,0.0150804266006422
"33630","104546",0.00163836097450873,0.000358242290377192,4.19950314750366e-05
"33631","104681",-0.00100017181311224,0.0010691592424689,0.354891356085267
"33632","104682",-0.000961684870641741,0.00110690938781607,0.389893293667694
"33633","104683",-0.000782124246242963,0.000957307184144797,0.418536267951995
"33634","104737",-0.000719788612725382,0.000206577940274297,0.00116758340593631
"33635","104745",-0.000603450518546547,0.000989182485846129,0.545115664655203
"33636","104746",-0.000371633218227916,0.0010415937911226,0.723033277538706
"33637","104747",-0.000168863121038247,0.00103818031435633,0.87157173819294
"33638","104748",-5.39596174672506e-05,0.00106098846226193,0.959679883214693
"33639","104749",5.14382825922393e-05,0.0011019266286256,0.962989278846037
"33640","104750",1.81022853103519e-05,0.00109613367784741,0.986902002813519
"33641","104751",2.80833826726179e-05,0.00107242295485052,0.979232332575937
"33642","104752",0.00100191781741367,0.000899613445507647,0.271732446301475
"33643","104753",0.0048791019850377,0.000441139511590057,5.09044490742394e-14
"33644","104754",0.0048823513764584,0.000354712544534911,3.66019719828491e-17
"33645","104755",0.00421214770415574,0.00047183154647051,2.96529230662526e-11
"33646","104756",0.00412498779031508,0.000490284813351381,1.49302238917752e-10
"33647","104757",0.00407406917540525,0.000399751234764642,6.34900941531247e-13
"33648","104758",0.00405163373269989,0.000391378832369188,3.95169706631664e-13
"33649","104759",0.00402232439254131,0.000389167615776798,4.1481241422639e-13
"33650","104760",0.00445794645194569,0.000378009647898203,6.5323132858923e-15
"33651","104761",0.00465920249500951,0.000398526360657487,8.6597581782333e-15
"33652","104762",0.00453200478691483,0.000365626094625885,1.27390772901029e-15
"33653","104763",0.00494971730519844,0.000433235839411136,1.81650214838433e-14
"33654","104767",0.00253339230160015,0.000343644169474296,4.2877062386423e-09
"33655","104768",0.00184790443200053,0.000538836773225331,0.00136777119349438
"33656","104769",0.00186636420495149,0.000551831316414082,0.00156614018275874
"33657","104778",0.00280416721092547,0.000323577282244019,6.71746614759961e-11
"33658","104779",0.00294969252228364,0.000360847725461799,3.19881628645865e-10
"33659","105032",-2.4565712523727e-05,1.2577652046258e-05,0.0574888029873637
"33660","105033",-9.22212586832133e-06,6.51528633188933e-05,0.888115411405325
"33661","105034",0.000360915127016508,0.000504532926312252,0.478353892989862
"33662","105035",0.00407242357122843,0.000754586588927229,2.91017410154166e-06
"33663","105036",0.00442450727933257,0.000876462635993331,9.10398127190243e-06
"33664","105037",0.00373442908621299,0.000774464057464127,1.89375286442696e-05
"33665","105038",0.00375163798333025,0.000751270807776014,1.08647934733472e-05
"33666","105039",0.00313180954985124,0.000717881833625995,8.17802296061845e-05
"33667","105040",0.00111997691204317,0.000620879637786985,0.078429546984208
"33668","105041",0.000124262883128574,0.000545202260915557,0.820813865987004
"33669","105042",-0.000798242993524046,0.000417380865624843,0.0626471874117106
"33670","105043",-0.000701477762768843,0.000440338416929489,0.118649804030248
"33671","105044",-0.0003060972399984,0.000542665385456891,0.575711437694603
"33672","105045",0.000157657929230283,0.000525099571004412,0.765472265688229
"33673","105046",0.00075062095185176,0.000525911627895523,0.160893380229278
"33674","105047",0.00146198945404892,0.00055289838292575,0.0114643590149267
"33675","105048",0.00232312274911326,0.000532904533880521,8.2608791553377e-05
"33676","105049",0.00305077768876952,0.000532074374489941,9.5871174623998e-07
"33677","105050",0.00338519726758064,0.000547101356095525,2.13381713550184e-07
"33678","105051",0.00353701762104399,0.000538151636044532,5.96042347828251e-08
"33679","105052",0.00359608996839832,0.000522836314143385,2.17232479626897e-08
"33680","105053",0.00364638765759181,0.000495114150018831,4.39263551431523e-09
"33681","105054",0.00379310626746324,0.000480795457047777,7.99457534358943e-10
"33682","105055",0.00398278393424573,0.00047510707113598,1.64505512087913e-10
"33683","105056",0.00416192685717477,0.000505731845859161,2.68168396390453e-10
"33684","105057",0.00437534154336504,0.000508534200718131,8.17449125119509e-11
"33685","105058",0.00449577939268407,0.000506823594822591,3.53949790949637e-11
"33686","105059",0.00429563822447972,0.000496563054650088,7.05117798108536e-11
"33687","105060",0.00384923680389993,0.00047314768754016,3.62366561354851e-10
"33688","105061",0.00336645337044957,0.000458094298512884,4.6273190880875e-09
"33689","105062",0.00259610494871352,0.000499759385204331,5.64533030069151e-06
"33690","105063",0.00172412314693194,0.000544577378558679,0.0028758765823106
"33691","105064",0.00111586149544081,0.000596625495894896,0.0684237337785209
"33692","105065",0.000643964756823151,0.00061972619706154,0.304698086485851
"33693","105066",0.000274878429498302,0.000703349476623755,0.697910578230844
"33694","105067",8.13555709901992e-05,0.000790188471927048,0.91848699195111
"33695","105068",0.000105230402703808,0.000843029462042821,0.90125834372081
"33696","105069",0.000152866682316989,0.000837614058776051,0.856066450693481
"33697","105070",0.00012520567368363,0.000828223443796767,0.880562406037429
"33698","105071",2.19196229339575e-05,0.000834830725817429,0.979177216295879
"33699","105072",1.60169691140068e-05,0.000814986503265922,0.984413215932246
"33700","105073",5.30138298104051e-05,0.000805117401590498,0.947812800828064
"33701","105074",-0.000277335491860911,0.000770572168282397,0.720719073806244
"33702","105075",-0.000361357095799336,0.000641179795237293,0.576035877445489
"33703","105076",-9.55990629902687e-05,0.000656612492802734,0.884938151171521
"33704","105077",7.29088757791908e-06,0.000676084319216608,0.991446848989881
"33705","105078",0.000309663707453562,0.00067275951876531,0.647683170656705
"33706","105079",0.000590006215896154,0.000746209275711103,0.433577986707972
"33707","105080",0.000574127937066271,0.000751189532078496,0.448966251210324
"33708","105081",0.000359492298889974,0.000750475640915285,0.634409576273338
"33709","105082",0.000288378837097332,0.000723380133861843,0.692167302104486
"33710","105083",0.000261505512096012,0.000649625959671656,0.689322507856893
"33711","105084",0.00028525791265215,0.000635909104586823,0.656038499263458
"33712","105085",0.000378724565941483,0.000640564194490108,0.557531177853705
"33713","105086",0.000376622439099979,0.000618366959007222,0.545765399407818
"33714","105087",0.000262735664988779,0.000646302206198805,0.686423669932166
"33715","105088",1.20698435538176e-05,0.000690730421538429,0.986141199299601
"33716","105089",-0.000389812198216874,0.000676211920981757,0.567377994763055
"33717","105090",-0.000377222862543583,0.000619257988122288,0.545704193801879
"33718","105091",-0.000519833921392784,0.000557886269046632,0.35676967435358
"33719","105092",-0.00138426938099847,0.000582311107745946,0.0220755579407217
"33720","105093",-0.00235562519221911,0.000577182286731297,0.000196118357233227
"33721","105094",-0.00306323786639633,0.000730773668658836,0.000139393129403945
"33722","105095",-0.00344679825587221,0.00073671969274134,3.00139337600681e-05
"33723","105096",-0.00347065709372919,0.000718371108062518,1.83761988324954e-05
"33724","105097",-0.00370065347252694,0.000703767326892345,4.58438786989202e-06
"33725","105098",-0.00387422034932975,0.000724472426134973,3.42102104947671e-06
"33726","105099",-0.00370265889500967,0.000626275519379196,5.31260936033287e-07
"33727","105100",-0.00384135136279179,0.000561318017808452,2.43488338231521e-08
"33728","105101",-0.00368584846478083,0.000521723679101089,1.17463699547419e-08
"33729","105102",-0.00356455857538781,0.00050238630794935,1.06257284218106e-08
"33730","105103",-0.00358276057594034,0.000495662680120533,6.86773010565059e-09
"33731","105104",-0.00400793711776151,0.000551015968486089,5.91652441195145e-09
"33732","105105",-0.00373649370660657,0.00058257566028419,1.00828814610466e-07
"33733","105106",-0.00365995765705984,0.000637551307303855,9.37078912569831e-07
"33734","105107",-0.0033996613179672,0.000702646323924976,1.79613745350795e-05
"33735","105108",-0.0035507119609536,0.000621210875076857,1.01730719730385e-06
"33736","105109",-0.00392880664903645,0.000679048145251583,8.07247776520401e-07
"33737","105110",-0.00422139492722821,0.000756976368527516,1.61037340401366e-06
"33738","105111",-0.00413993631575594,0.000994281734167533,0.000152043125115983
"33739","105112",-0.00434633191078409,0.00102621267210168,0.000121752266269411
"33740","105113",-0.00378434167893343,0.00101717836671442,0.000584252837868706
"33741","105114",-0.00221844387423269,0.000907313411629961,0.0187575445424616
"33742","105115",-0.00121329265508119,0.000712598463735683,0.0960282014800211
"33743","105116",-0.000271738190975435,0.000450484290872697,0.549610535460246
"33744","105117",-7.93866558653796e-05,0.000289881452816511,0.785535326369336
"33745","105118",-0.000100053786359129,0.000237502710044773,0.67570300627163
"33746","105119",-0.00025075057792071,0.000461552166798645,0.589811228008073
"33747","105120",-0.00180438111176466,0.00106080006670683,0.0963438560234563
"33748","105121",-0.00152712752216747,0.000912108858803289,0.101507301070766
"33749","105122",5.90594764619004e-05,0.000575384918298606,0.91873450156552
"33750","105217",0.000426470804578505,0.000726228598042956,0.560186105704419
"33751","105218",3.04119201908994e-05,0.000702516717970761,0.965675553591901
"33752","105219",0.000120021812209129,0.0007929094411503,0.880409470653534
"33753","105220",0.000303723021414467,0.000777602958059871,0.698075368965283
"33754","105221",0.000316572194957011,0.000720438531897383,0.66261282295842
"33755","105222",0.00103488378205258,0.000567359319539352,0.0752669970823339
"33756","105223",0.0010170873129175,0.000664673821270929,0.13346376306201
"33757","105224",0.00144698829603915,0.000662836694508422,0.0346742116858837
"33758","105225",0.0012797048920348,0.000738515342810002,0.0904678706484896
"33759","105226",0.00147110872275374,0.000737711181930743,0.0526540070763543
"33760","105227",0.00188555361114328,0.000797947393941632,0.0228330493968465
"33761","105228",0.00167023433860977,0.000925665966344995,0.0783491330116259
"33762","105229",0.00143253652293775,0.000986096132636969,0.153728100179853
"33763","105230",0.00087977834970718,0.00112602674191224,0.439001065065725
"33764","105231",0.000864378409475167,0.00111528069184784,0.442662476715927
"33765","105232",0.000264260885011956,0.00128818298939513,0.838451921638156
"33766","105233",0.000135937800538518,0.00131843334544899,0.918369941064246
"33767","105234",0.000640760168848116,0.00115672650589846,0.582555553778987
"33768","105235",0.00121677221288365,0.000960126939446575,0.212028686689861
"33769","105236",0.00122662033029066,0.00102264403784785,0.23707230146457
"33770","105237",0.00127225226297216,0.00103763764889905,0.226989595882272
"33771","105238",0.00112654725429076,0.0010772097856558,0.301634554630911
"33772","105239",0.000777465013216207,0.00131092799119525,0.5563181634402
"33773","105240",0.000390250523030756,0.00150916148047064,0.797216494338624
"33774","105241",0.000394278287528063,0.00156936395844798,0.802858011899665
"33775","105242",0.000144087861288875,0.00142026100837445,0.919674708149695
"33776","105243",4.60145937883885e-05,0.00125845826671992,0.971005679950833
"33777","105244",0.000242508264335911,0.00106703822987803,0.821314674896905
"33778","105245",-0.000333286602740699,0.000758253721333034,0.662520122476254
"33779","105246",-0.000662733319857868,0.000691649200627129,0.343449101096844
"33780","105247",-0.000389219329696069,0.000614696351403499,0.530042765229279
"33781","105248",-9.43024081316205e-05,0.000603187521902839,0.876514013238576
"33782","105249",0.000134760847118739,0.000540164579407112,0.804204808152255
"33783","105250",0.00057883753270744,0.000615353065406255,0.35225853469173
"33784","105251",0.000104027438042698,0.000101246988658882,0.31008415693173
"33785","105252",0.000126530397063,2.58056380766231e-05,1.45677216599426e-05
"33786","105253",-8.47070570367794e-05,0.000203062516234177,0.678695001789255
"33787","105254",4.66440158856529e-05,9.06846742844066e-05,0.60970064229341
"33788","105255",2.79755249755054e-05,9.27177191282056e-05,0.764348474994449
"33789","105256",0.000117737925534261,5.67123404176509e-05,0.0440469998686099
"33790","105257",0.000133893367060424,4.3889119736038e-05,0.00394552402088663
"33791","105258",0.000323112256184833,7.68643733254449e-05,0.000134340820808309
"33792","105259",0.000396247303564731,0.000127905399167147,0.00346820166904321
"33793","105260",0.000320268497458834,0.000130009582115895,0.0179414664840093
"33794","105261",0.000369684553757919,8.48685136048164e-05,8.34932998971175e-05
"33795","105262",0.000350030746692363,8.36488318029869e-05,0.000142562084305174
"33796","105263",0.000402924897094472,8.30806465936134e-05,1.731076433173e-05
"33797","105264",0.000579612238124453,0.000128966813549157,5.39773769350755e-05
"33798","105265",0.00112023801341975,0.000274710504606989,0.000198157708386814
"33799","105266",0.001125964568692,0.000525321550435963,0.03791956543733
"33800","105267",0.00141978440262941,0.000675509086904947,0.0416085113550392
"33801","105268",0.0011177512405109,0.000539932163795835,0.0446216692454106
"33802","105269",0.000649629184308107,0.000311596398561826,0.0432010026815636
"33803","105403",-0.000335391935421279,0.000787267832556686,0.672268607013876
"33804","105404",0.000339907806332772,0.00128762884421518,0.793086598947876
"33805","105405",0.00117988129385765,0.00116703678981087,0.317802731264457
"33806","105406",0.000585186316746062,0.000996085962951303,0.56002291650407
"33807","105407",-0.000402071073971864,0.00119067950869831,0.737284805065011
"33808","105408",-0.000744043768888638,0.000783770494501059,0.347892079864679
"33809","105413",0.000452859089611398,0.000231892502498358,0.0575181949246946
"33810","105414",0.000579854481737224,0.000229150833399004,0.0152276337774633
"33811","105469",-0.00010388698207734,0.0011766020063823,0.930062615422726
"33812","105470",-1.43078466360209e-05,0.00119181242222393,0.990478378627632
"33813","105471",8.71262161945855e-07,0.00116698121916312,0.999407838504249
"33814","105472",-0.000151465520947965,0.00112127520987017,0.893191357437988
"33815","105473",-0.000215730103992331,0.00111629111270835,0.84768994120407
"33816","105474",-0.000111988320122753,0.00112808529624133,0.921393903126289
"33817","105475",1.84189164369141e-05,0.00106965271819616,0.986343024665935
"33818","105476",0.00174264508212858,0.000841557077805014,0.0445657964863606
"33819","105477",0.00485454750283103,0.000450113580442959,1.11988978892562e-13
"33820","105478",0.00528963337190069,0.000442569878174849,4.22427124856741e-15
"33821","105479",0.00503144693308687,0.000431054728495435,9.11904838569357e-15
"33822","105480",0.0050124269926764,0.000428888778509941,8.75780262381409e-15
"33823","105481",0.00486423675507275,0.000407844229939022,4.52797938160227e-15
"33824","105482",0.00418848768514064,0.000366504705627908,1.80028660777792e-14
"33825","105483",0.00417733705931154,0.000381382568885759,6.91121164008034e-14
"33826","105484",0.00486842856435808,0.00042730698716075,1.98539686568405e-14
"33827","105485",0.00507820110969329,0.00047107626674321,1.1366946773565e-13
"33828","105486",0.00233123204241266,0.000437378010909943,3.62471414695362e-06
"33829","105502",0.00280191190007391,0.000322707865268408,6.38050298435916e-11
"33830","105756",-3.22837303480286e-05,2.27824449864792e-05,0.163845604337075
"33831","105757",-3.48381694463997e-05,0.000179282250523072,0.846862010256114
"33832","105758",0.00315058173232627,0.000770147306638211,0.000190392067394326
"33833","105759",0.00395129556486014,0.00053945401235977,5.00851238576965e-09
"33834","105760",0.00433910763780726,0.000830603864185888,5.12911182116926e-06
"33835","105761",0.00330555030497362,0.000736593564802608,5.51273817963497e-05
"33836","105762",0.00152304090542873,0.000553462995722701,0.0087114093277525
"33837","105763",0.000647103390617791,0.000568706535006915,0.261632150569835
"33838","105764",-1.97695843233688e-05,0.000501926409026519,0.968768146526665
"33839","105765",-0.000793756676529145,0.000394161626046708,0.0504678454995891
"33840","105766",-0.000450648191855827,0.000497854207121148,0.370532921054261
"33841","105767",-7.08549068194863e-05,0.00057658441215963,0.902782503440511
"33842","105768",0.000281862310987822,0.000557021157571214,0.615490366829613
"33843","105769",0.000562502643988903,0.000549543964528685,0.311892984513916
"33844","105770",0.00106473818904879,0.000593919622047566,0.0802202043741928
"33845","105771",0.00207730268614112,0.000540889001718809,0.000407959958267868
"33846","105772",0.0029855366191575,0.000501874751057897,4.70655994351503e-07
"33847","105773",0.00354330104772596,0.000500352992145909,1.11133498895771e-08
"33848","105774",0.00383629937562852,0.000483571556243638,6.93654557953259e-10
"33849","105775",0.00378685808053609,0.000518930999989913,5.47476978185384e-09
"33850","105776",0.0039070821498441,0.000495582702235255,8.13550278327728e-10
"33851","105777",0.00405815341660946,0.000491291414045205,2.43166474040153e-10
"33852","105778",0.00420863326706439,0.000503200983961941,1.74855575664861e-10
"33853","105779",0.00432292541210923,0.000544749614300422,6.88404464372406e-10
"33854","105780",0.00454671203164174,0.00054158590228103,1.58219945661288e-10
"33855","105781",0.00470086066595363,0.000524996661783682,2.72733417434313e-11
"33856","105782",0.00452342690054575,0.000511434375255889,3.83805231427739e-11
"33857","105783",0.00417893591074565,0.000463974729406286,2.31463694879779e-11
"33858","105784",0.0035116292380904,0.000444540155532759,7.73497145204873e-10
"33859","105785",0.00259205829124323,0.000493082079806123,4.60693403731039e-06
"33860","105786",0.00166300213192362,0.00054918684557926,0.00419508020027368
"33861","105787",0.0010056130725022,0.000608499420966141,0.105867377411387
"33862","105788",0.000566083710397155,0.00066339323438505,0.39832488887584
"33863","105789",0.000178566176658196,0.000728886104465887,0.807661086458285
"33864","105790",7.71997261264608e-05,0.000758382811411567,0.919403683501346
"33865","105791",8.06878849746212e-05,0.000769070246290059,0.916941801747672
"33866","105792",6.50006925416996e-05,0.000777011076422309,0.933728368032325
"33867","105793",0.000102994210332354,0.000763715061386395,0.893367214411874
"33868","105794",6.3801790408815e-05,0.000756476893308153,0.9331862942189
"33869","105795",0.000192648028032485,0.000752441834542553,0.799177193659548
"33870","105796",0.000161776246300726,0.000740874635354676,0.828207371706684
"33871","105797",-5.22473316115214e-05,0.000689265636667334,0.939936990377239
"33872","105798",-0.000272144396676372,0.000719461359942054,0.707141692392185
"33873","105799",-0.000142778578358657,0.00067517666323404,0.833544531437598
"33874","105800",0.000252635120861029,0.000716764695316902,0.726251518371683
"33875","105801",0.000552380326475602,0.000765767186201857,0.474695478023212
"33876","105802",0.000673768121543949,0.000790265485828957,0.398725650437846
"33877","105803",0.000664254011576264,0.000771327881324507,0.394027561317521
"33878","105804",0.000547438673414496,0.000780849186692029,0.487118736320852
"33879","105805",0.000406027121673084,0.000821901391937588,0.623873299840844
"33880","105806",0.00033107294315717,0.000747058469407964,0.65991812133641
"33881","105807",0.000398975603812989,0.00066081104950839,0.549246182772021
"33882","105808",0.000355741257870213,0.000598155517810332,0.555214390246295
"33883","105809",0.000367091951427099,0.000613139946540724,0.55258303663676
"33884","105810",0.000150830803177171,0.000624855823608943,0.81043137704483
"33885","105811",-0.000110932758769958,0.00062925408457665,0.860911494312077
"33886","105812",-0.000472388421640753,0.00066276456353603,0.479939066277658
"33887","105813",-0.000564455161147573,0.000601780987408406,0.353620441779235
"33888","105814",-0.000651572529819761,0.000549345014354027,0.242253501352933
"33889","105815",-0.00171078061478428,0.000508822413528806,0.00165750773721378
"33890","105816",-0.00263936485618744,0.000563892746010469,2.98185861718706e-05
"33891","105817",-0.00299719672147567,0.000679479880986091,7.02188570724242e-05
"33892","105818",-0.00314659785930885,0.000648264659166209,1.70846704408671e-05
"33893","105819",-0.00343915518335677,0.000649605765907935,4.07614385576695e-06
"33894","105820",-0.00399281384849776,0.000663335603845928,3.72603120196731e-07
"33895","105821",-0.00385325919413825,0.000615348287339262,1.66751138612001e-07
"33896","105822",-0.0040088961358146,0.000627022512450597,1.07808037797402e-07
"33897","105823",-0.00378249948912432,0.000538448421753387,1.33953871835959e-08
"33898","105824",-0.00422780709361171,0.000600257086974584,1.26038606191479e-08
"33899","105825",-0.0042730484237331,0.000603625726020027,1.12099386162627e-08
"33900","105826",-0.0043026979062403,0.000576333435297402,3.15968109838326e-09
"33901","105827",-0.0039983531056273,0.000530779650941108,2.53706859286084e-09
"33902","105828",-0.00421036037015438,0.000581584554989028,6.61930102760273e-09
"33903","105829",-0.0037322722343823,0.000610464120804786,2.72404423755747e-07
"33904","105830",-0.00360060142836146,0.000686264516074435,4.76308419890285e-06
"33905","105831",-0.00369525452075006,0.000644590058140908,9.61957538215806e-07
"33906","105832",-0.00397568928331585,0.000648956270736114,2.61389756889456e-07
"33907","105833",-0.00380481561146224,0.000699774611344561,2.54903274845601e-06
"33908","105834",-0.00356427616945409,0.000762387228517331,3.0344517388833e-05
"33909","105835",-0.00344964685757653,0.000900325277428239,0.00041912501529704
"33910","105836",-0.0038711882081271,0.00101969404113347,0.000465727334971957
"33911","105837",-0.00369485717511036,0.000972964963364011,0.000464192388778488
"33912","105838",-0.00232986551421113,0.000903094040745847,0.013472421685779
"33913","105839",-0.000691481332745569,0.000523081684981345,0.193343955773728
"33914","105840",-7.67183054790104e-05,0.000418027536660522,0.855269626817153
"33915","105841",-0.000184666879631824,0.000363770268016216,0.614356560253429
"33916","105842",-0.000732844504148161,0.000583517413801223,0.216090850425817
"33917","105843",-0.00252590360498953,0.00110490434322505,0.027359294728308
"33918","105844",-0.00141642767958853,0.00089102247617903,0.11941047280993
"33919","105845",0.000407768222494197,0.000484945553040704,0.405191780708901
"33920","105941",0.000342628932125939,0.000801115599862929,0.671062025972216
"33921","105942",0.0001638738740282,0.000858857762298996,0.849598154037992
"33922","105943",0.000126550466714794,0.000853647489692054,0.882857505444391
"33923","105944",0.000275491186273209,0.00080376767902916,0.733496265206033
"33924","105945",0.00125632997523986,0.00062278734212145,0.0500881305330047
"33925","105946",0.000691735090324385,0.000735039785459019,0.352042747530374
"33926","105947",0.000977598956755858,0.000846261360607046,0.254539585484404
"33927","105948",-0.000124122907770899,0.00107510675809711,0.908637327007219
"33928","105949",-9.42433979736497e-05,0.00115255026349459,0.935218493749308
"33929","105950",0.0012280107627544,0.000863871795913789,0.162549079715227
"33930","105951",0.000895286567199358,0.0011729085967707,0.449548225808247
"33931","105952",0.000714284226902368,0.0012361889189598,0.56647650136789
"33932","105953",0.000322380340520971,0.00125433047207153,0.798423010802314
"33933","105954",0.000285890084892884,0.00130426025597929,0.827558285784551
"33934","105955",0.000177581607515073,0.00137553732171727,0.897894938541497
"33935","105956",0.000257009200721191,0.00125659250906536,0.83892831985939
"33936","105957",8.7211154871836e-05,0.00129988394786312,0.946827238071335
"33937","105958",0.000940851997832569,0.00100740268369294,0.355674260308385
"33938","105959",0.000916279083718732,0.00104739933608268,0.386650709705451
"33939","105960",0.000714236225106717,0.00115777593278155,0.540628239704048
"33940","105961",0.000649317601493061,0.00120724220580219,0.593518046381984
"33941","105962",0.000312958509699899,0.00138418157123735,0.822223141617232
"33942","105963",-6.02594591433768e-05,0.00151018694423586,0.968360343306039
"33943","105964",-0.000246466632547637,0.0014365528682681,0.864601073271932
"33944","105965",-0.000421550334134603,0.00127287437266892,0.742155402295473
"33945","105966",-0.000330944494516099,0.00107953799363733,0.760692052382364
"33946","105967",-2.15487827340081e-05,0.000758905727980515,0.977481970341178
"33947","105968",-5.80719189439019e-05,0.00075276709749917,0.938874849572393
"33948","105969",-0.000593602980192796,0.000713492240912441,0.410132334854614
"33949","105970",-0.00056646318852026,0.000667399778234716,0.400825855206983
"33950","105971",-0.000396340684052217,0.000568046996834534,0.48919392886691
"33951","105972",-0.000150777063693557,0.000484449796454556,0.757162618681096
"33952","105973",0.000189490145004613,0.000405301344778771,0.642538227267601
"33953","105974",0.000129325649743819,0.000399289906608141,0.747629422196857
"33954","105975",0.000103635782137069,1.12864444204745e-05,1.34397639793287e-11
"33955","105976",6.16024609999552e-05,0.000150291626436897,0.683972671520876
"33956","105977",-8.30443903613136e-05,0.000155654200775883,0.596487082643349
"33957","105978",1.359804805783e-05,7.58240701703481e-05,0.858535620274031
"33958","105979",8.33403097414832e-05,5.85682932001816e-05,0.162133683821873
"33959","105980",0.000117912026486348,5.83283866929959e-05,0.0496283112511727
"33960","105981",4.85039309690332e-06,9.21426251311097e-05,0.958268281141625
"33961","105982",3.8139664135034e-06,5.38986628188542e-05,0.943923207099011
"33962","105983",0.000207089721179779,6.60925376000951e-05,0.00314721748358241
"33963","105984",0.000309427115490506,5.93464837797733e-05,5.30191386482198e-06
"33964","105985",0.000290690411927531,4.89142488079154e-05,4.79959474998698e-07
"33965","105986",0.000316842842945004,3.55350973334184e-05,3.06772339797699e-11
"33966","105987",0.00037219588291125,0.00014643154925085,0.0148079323527266
"33967","105988",0.000508646571547957,0.000329577191510318,0.130252564829707
"33968","105989",0.000619531653446666,0.000682136282706786,0.368942686535378
"33969","105990",0.000592129350662873,0.000672840304031116,0.383843182303968
"33970","105991",0.000456073977963529,0.000548224715679315,0.410164554710271
"33971","105992",0.000358768483348007,0.000470060966220003,0.449587413600368
"33972","105993",-4.34142441321696e-05,0.000226125930332707,0.84867416403323
"33973","106127",0.000215103227302145,0.000651182467988439,0.742794952979602
"33974","106128",0.0013283356143089,0.00103805672853863,0.207696707835713
"33975","106129",0.00465150690199491,0.000463537436989022,1.01136388638952e-12
"33976","106130",0.00467722254007444,0.000455024352715284,4.9015886467104e-13
"33977","106131",0.00118464191752122,0.000989673052982095,0.23801809603597
"33978","106132",8.42220613740396e-05,0.00070954944024956,0.906080571543688
"33979","106133",0.000362393081530261,0.000819358334968664,0.660549488099205
"33980","106134",0.000877164185620818,0.000908421300432627,0.339775740054869
"33981","106135",-0.000612702485731893,0.000617219980522183,0.326550362741976
"33982","106136",4.09400721943776e-05,0.000306928405957792,0.894524881595317
"33983","106137",-1.31585292468879e-05,0.000244163721210441,0.95727655640701
"33984","106138",0.00025503040966699,0.000194610852685856,0.197160484016374
"33985","106139",0.000950585261426219,0.000146449113293375,7.80967850597549e-08
"33986","106192",0.000866147166401894,0.00125877862532257,0.495182024355029
"33987","106193",0.000647400036923286,0.00125207783986498,0.607826317114222
"33988","106194",0.000464195221033672,0.00126781067876463,0.716099104758088
"33989","106195",0.000140041821485244,0.00128943524989733,0.914031352656357
"33990","106196",-0.000289787862761332,0.00130629393378185,0.825513816968226
"33991","106197",-0.000366928366359209,0.00121199989550237,0.763577685749537
"33992","106198",-0.000176083899985267,0.00106172237334936,0.869072820197422
"33993","106199",0.000297385693034337,0.000983889592433371,0.763949362277591
"33994","106200",0.000742084862109058,0.000906843567538733,0.417795357300087
"33995","106201",0.00127773361281275,0.000791715373518077,0.114042672017042
"33996","106202",0.00156800709030479,0.000719393220237441,0.034942542471879
"33997","106203",0.00130727833219965,0.000641254125816643,0.047814702868497
"33998","106204",0.00237001687200069,0.000581481106324911,0.000199415213006228
"33999","106205",0.00507845690139252,0.000431976977769959,7.23153302909848e-15
"34000","106206",0.00451254675626556,0.000385918118666832,8.61342954086459e-15
"34001","106207",0.00458318854919508,0.000392779952773978,9.21598480031065e-15
"34002","106208",0.00497938079998933,0.00048143076436576,4.06155910194563e-13
"34003","106228",0.00247849052271731,0.000258022688974471,3.67709393537513e-12
"34004","106480",-4.62804591476641e-05,9.04804652429473e-05,0.611682117158376
"34005","106481",0.000802850754648545,0.000625436382071908,0.20629637078019
"34006","106482",0.00314372649126601,0.000388181631138537,4.07701265175406e-10
"34007","106483",0.00411380059541184,0.000515871316859551,6.07451328389645e-10
"34008","106484",0.00384754357162516,0.000607251635105533,1.30453682069754e-07
"34009","106485",0.00435501844073034,0.000486989977079757,2.82547534848461e-11
"34010","106486",0.0028699635959598,0.000487427757737651,5.75595649466144e-07
"34011","106487",0.000548831796083731,0.00045374245758954,0.233209728757536
"34012","106488",-0.000819306101325607,0.000362058307478762,0.0288719016914782
"34013","106489",-0.000636095102492159,0.000410452272398317,0.128706741740178
"34014","106490",-0.0002069500485392,0.000505639298095985,0.684411099815698
"34015","106491",0.000128072154459293,0.000560282291937924,0.820300800678196
